1,2,0,0,0.126949298
2,3,0,0,0.124414032
3,4,0,0,0.11253509
4,5,0,0,0.115506432
5,6,548.5,64.6696845,0.117902798
6,7,1079.666667,133.7124712,0.123846068
7,8,930.6666667,120.009094,0.1289496
8,9,700.6666667,94.47145604,0.134830813
9,10,0,0,0.141309631
10,11,0,0,0.110979091
11,12,0,0,0.122325788
12,1,0,0,0.123407003
