1,2,8702.1297,196.6333333,0.022596001
2,3,6563.2224,159.85,0.024355414
3,4,3545.3121,91.79333333,0.025891468
4,5,1894.7398,55.43333333,0.029256436
5,6,879.003,32.025,0.036433323
6,7,800.8694,25.23333333,0.031507426
7,8,703.2024,22.91666667,0.032589005
8,9,683.669,23.78333333,0.03478779
9,10,1181.7707,43.66,0.036944561
10,11,2549.1087,71.79666667,0.0281654
11,12,6367.8884,154.8866667,0.024323081
12,1,7862.1935,185.0833333,0.023540928
